0.700000000000000	59
0.710000000000000	59
0.720000000000000	59
0.730000000000000	59
0.740000000000000	59
0.750000000000000	59
0.760000000000000	59
0.770000000000000	59
0.780000000000000	59
0.790000000000000	59
0.800000000000000	59
0.810000000000000	59
0.820000000000000	59
0.830000000000000	59
0.840000000000000	59
0.850000000000000	59
0.860000000000000	58
0.870000000000000	52
0.880000000000000	48
0.890000000000000	49
0.900000000000000	50
0.910000000000000	52
0.920000000000000	52
0.930000000000000	52
0.940000000000000	52
0.950000000000000	52
0.960000000000000	50
0.970000000000000	49
0.980000000000000	50
0.990000000000000	49
1	49
1.01000000000000	49
1.02000000000000	49
1.03000000000000	49
1.04000000000000	49
1.05000000000000	49
1.06000000000000	49
1.07000000000000	49
1.08000000000000	49
1.09000000000000	49
1.10000000000000	49
1.11000000000000	49
1.12000000000000	50
1.13000000000000	50
1.14000000000000	50
1.15000000000000	51
1.16000000000000	51
1.17000000000000	51
1.18000000000000	51
1.19000000000000	51
1.20000000000000	51
1.21000000000000	51
1.22000000000000	51
1.23000000000000	51
1.24000000000000	51
1.25000000000000	51
1.26000000000000	51
1.27000000000000	52
1.28000000000000	52
1.29000000000000	52
1.30000000000000	52
1.31000000000000	52
1.32000000000000	52
1.33000000000000	52
1.34000000000000	52
1.35000000000000	52
1.36000000000000	52
1.37000000000000	52
1.38000000000000	52
1.39000000000000	52
1.40000000000000	52
1.41000000000000	52
1.42000000000000	52
1.43000000000000	52
1.44000000000000	52
1.45000000000000	52
1.46000000000000	52
1.47000000000000	52
1.48000000000000	52
1.49000000000000	52
1.50000000000000	52
1.51000000000000	52
1.52000000000000	52
1.53000000000000	51
1.54000000000000	51
1.55000000000000	50
1.56000000000000	50
1.57000000000000	50
1.58000000000000	50
1.59000000000000	50
1.60000000000000	50
1.61000000000000	50
1.62000000000000	50
1.63000000000000	50
1.64000000000000	50
1.65000000000000	50
1.66000000000000	50
1.67000000000000	49
1.68000000000000	49
1.69000000000000	47
1.70000000000000	47
1.71000000000000	46
1.72000000000000	46
1.73000000000000	46
1.74000000000000	43
1.75000000000000	42
1.76000000000000	43
1.77000000000000	41
1.78000000000000	41
1.79000000000000	46
1.80000000000000	47
1.81000000000000	49
1.82000000000000	50
1.83000000000000	51
1.84000000000000	52
1.85000000000000	52
1.86000000000000	53
1.87000000000000	53
1.88000000000000	53
1.89000000000000	55
1.90000000000000	57
1.91000000000000	58
1.92000000000000	58
1.93000000000000	58
1.94000000000000	59
1.95000000000000	59
1.96000000000000	59
1.97000000000000	59
1.98000000000000	59
1.99000000000000	60
2	60
